aX,aY,aZ,gX,gY,gZ
0.883,0.455,0.211,10.742,-66.467,-1.77
1.159,0.4,0.019,11.719,-77.393,4.028
1.371,0.356,-0.178,10.559,-111.389,11.047
1.387,0.262,-0.322,7.202,-159.302,17.151
1.272,0.181,-0.341,1.282,-211.792,23.865
1.137,0.021,-0.284,-0.366,-262.085,31.311
0.958,-0.155,-0.219,0.488,-308.228,39.673
0.628,-0.194,-0.001,-1.648,-343.75,49.316
0.319,-0.205,0.413,-1.648,-362.549,58.533
0.107,-0.272,0.875,4.7,-361.389,69.946
-0.066,-0.107,1.159,12.451,-356.934,82.886
-0.249,0.01,1.378,20.935,-343.079,78.979
-0.329,0.095,1.484,31.311,-311.035,66.101
-0.245,0.208,1.247,41.748,-263.062,52.795
0.033,0.283,0.932,47.668,-216.125,38.879
0.292,0.291,0.754,48.95,-177.307,29.419
0.48,0.296,0.714,44.8,-151.184,26.611
0.538,0.405,0.835,36.255,-126.099,25.94
0.501,0.603,0.965,25.94,-99.365,23.254
0.45,0.833,1.04,14.404,-60.303,12.695
0.491,0.996,1.067,10.071,-15.137,-3.906
0.417,1.106,1.022,7.69,30.09,-19.653
0.408,1.109,1.017,3.601,66.711,-26.245
0.537,0.88,0.984,1.709,90.637,-22.278
0.545,0.547,0.987,1.404,107.544,-13.55
0.443,0.324,1.03,-2.319,123.169,-10.193
0.275,0.199,1.043,-7.874,150.879,-15.564
0.167,0.12,1.015,-10.803,199.158,-22.888
0.176,0.068,0.984,-8.911,261.902,-25.818
0.283,0.016,0.879,-2.869,325.012,-24.902
0.474,-0.105,0.779,4.395,374.451,-23.071
0.67,-0.143,0.674,8.24,404.907,-22.217
0.909,-0.159,0.535,11.353,415.649,-23.376
1.007,-0.129,0.342,13.306,412.048,-24.292
1.011,-0.152,0.056,12.634,396.179,-22.949
0.955,-0.214,-0.182,10.376,373.23,-14.099
0.902,-0.24,-0.48,4.639,346.619,3.967
0.899,-0.19,-0.633,-6.287,312.012,26.001
0.929,-0.079,-0.685,-23.254,274.658,44.617
1.045,0.05,-0.749,-43.762,235.107,56.458
1.198,0.233,-0.802,-64.331,186.707,54.321
1.369,0.479,-0.768,-80.75,124.817,36.194
