aX,aY,aZ,gX,gY,gZ
0.472,-0.224,-0.154,-46.021,47.852,5.249
0.385,-0.385,-0.025,-41.87,58.411,7.935
1.034,-0.313,0.15,-30.64,54.871,16.663
1.372,-0.057,0.154,-17.639,35.095,16.602
1.29,-0.014,0.034,-12.329,7.202,7.08
1.031,-0.144,-0.035,-7.263,-4.456,-1.892
0.949,-0.201,-0.026,-2.38,-1.404,-9.827
1.07,-0.237,-0.052,3.906,2.869,-11.108
1.16,-0.195,-0.107,8.24,4.517,-11.414
1.179,-0.226,-0.125,9.827,0.366,-12.39
1.103,-0.305,-0.064,10.925,-9.033,-14.099
0.903,-0.321,0.045,11.658,-18.25,-16.968
0.76,-0.327,0.144,15.015,-20.63,-17.273
0.736,-0.322,0.165,20.752,-16.174,-14.587
0.794,-0.26,0.114,26.611,-12.695,-11.658
0.807,-0.229,0.028,31.128,-14.954,-10.254
0.842,-0.256,-0.066,34.302,-20.325,-8.85
0.864,-0.281,-0.165,36.377,-24.17,-7.629
0.781,-0.297,-0.22,37.109,-22.949,-7.141
0.664,-0.325,-0.247,37.109,-16.724,-6.531
0.698,-0.349,-0.312,37.659,-10.681,-3.906
0.729,-0.375,-0.347,38.33,-5.432,0.244
0.785,-0.378,-0.351,37.354,-1.16,4.822
0.925,-0.35,-0.323,36.316,2.319,8.423
0.926,-0.275,-0.27,34.912,0.244,9.155
0.807,-0.213,-0.239,33.569,-10.193,8.728
0.759,-0.153,-0.213,34.424,-22.156,9.827
1.113,-0.09,-0.425,36.987,-37.659,11.169
1.189,-0.186,-0.608,35.217,-51.025,10.742
1.487,-0.112,-0.823,31.25,-51.941,3.174
1.215,0.206,-0.722,24.109,-50.232,-1.648
0.937,-0.08,-0.705,18.005,-50.476,-7.446
0.994,-0.318,-0.787,17.761,-34.119,-8.301
